game_date,home_team,away_team,home_win_prob,ml_pred,actual_win,ml_correct,predicted_total,actual_total,ou_error,home_covers_prob,rl_pred,actual_rl,rl_correct
2024-07-11,MIL,PIT,0.4675,0,0,1,7.98,1.0,6.98,0.5183,1,0,0
2024-07-11,PHI,LAD,0.4675,0,1,0,9.51,6.0,3.51,0.2188,0,1,0
2024-07-11,DET,CLE,0.6301,1,1,1,8.24,11.0,-2.76,0.5183,1,1,1
2024-07-11,CIN,COL,0.7941,1,1,1,7.18,9.0,-1.82,0.5183,1,1,1
2024-07-11,NYM,WSH,0.6132,1,1,1,8.68,7.0,1.68,0.4545,0,1,0
2024-07-12,CWS,PIT,0.4921,0,0,1,7.53,5.0,2.53,0.3165,0,0,1
2024-07-12,HOU,TEX,0.6301,1,1,1,8.15,9.0,-0.85,0.5183,1,1,1
2024-07-12,CIN,MIA,0.6132,1,1,1,8.91,11.0,-2.09,0.4545,0,1,0
2024-07-12,NYM,COL,0.7941,1,1,1,9.0,13.0,-4.0,0.6,1,0,0
2024-07-12,BOS,KC,0.6132,1,0,0,8.4,7.0,1.4,0.5183,1,0,0
2024-07-12,BAL,NYY,0.4675,0,0,1,10.83,5.0,5.83,0.3165,0,0,1
2024-07-12,TB,CLE,0.6132,1,1,1,8.35,2.0,6.35,0.3824,0,1,0
2024-07-12,DET,LAD,0.4675,0,0,1,10.57,7.0,3.57,0.5183,1,0,0
2024-07-12,MIL,WSH,0.6132,1,0,0,9.06,7.0,2.06,0.5183,1,0,0
2024-07-12,AZ,TOR,0.6301,1,1,1,8.73,9.0,-0.27,0.4545,0,0,1
2024-07-12,SD,ATL,0.2727,0,0,1,9.9,7.0,2.9,0.2414,0,0,1
2024-07-12,LAA,SEA,0.4675,0,1,0,8.17,11.0,-2.83,0.3034,0,0,1
2024-07-12,SF,MIN,0.5263,1,1,1,8.39,8.0,0.39,0.3571,0,1,0
2024-07-12,PHI,OAK,0.4921,0,0,1,7.47,8.0,-0.53,0.3571,0,0,1
2024-07-12,STL,CHC,0.6132,1,0,0,8.49,6.0,2.49,0.5183,1,0,0
2024-07-13,HOU,TEX,0.6132,1,0,0,8.82,3.0,5.82,0.5183,1,0,0
2024-07-13,TB,CLE,0.6132,1,0,0,7.33,6.0,1.33,0.4545,0,0,1
2024-07-13,CIN,MIA,0.6132,1,1,1,6.27,16.0,-9.73,0.5183,1,1,1
2024-07-13,MIL,WSH,0.5263,1,0,0,9.36,11.0,-1.64,0.3034,0,0,1
2024-07-13,SF,MIN,0.6132,1,0,0,9.13,6.0,3.13,0.3165,0,0,1
2024-07-13,SD,ATL,0.4675,0,1,0,6.23,4.0,2.23,0.2188,0,1,0
2024-07-13,LAA,SEA,0.5263,1,1,1,8.1,3.0,5.1,0.3034,0,0,1
2024-07-13,AZ,TOR,0.5263,1,1,1,8.13,13.0,-4.87,0.3131,0,1,0
2024-07-13,NYM,COL,0.5263,1,1,1,8.52,10.0,-1.48,0.4545,0,1,0
2024-07-13,BOS,KC,0.6132,1,1,1,8.42,5.0,3.42,0.3131,0,1,0
2024-07-13,BAL,NYY,0.6132,1,0,0,9.79,7.0,2.79,0.4545,0,0,1
2024-07-13,STL,CHC,0.5263,1,1,1,8.38,9.0,-0.62,0.3571,0,0,1
2024-07-13,STL,CHC,0.4921,0,1,0,8.28,14.0,-5.72,0.3131,0,1,0
2024-07-13,CWS,PIT,0.4675,0,0,1,8.34,8.0,0.34,0.3034,0,0,1
2024-07-13,DET,LAD,0.5263,1,1,1,9.79,20.0,-10.21,0.4545,0,1,0
2024-07-13,STL,CHC,0.4675,0,0,1,9.02,,,0.3165,0,0,1
2024-07-13,PHI,OAK,0.436,0,1,0,9.44,16.0,-6.56,0.3034,0,1,0
2024-07-14,DET,LAD,0.3278,0,1,0,7.8,7.0,0.8,0.2414,0,0,1
2024-07-14,MIL,WSH,0.5263,1,1,1,9.3,12.0,-2.7,0.4545,0,1,0
2024-07-14,CWS,PIT,0.5263,1,0,0,8.54,13.0,-4.46,0.3571,0,0,1
2024-07-14,HOU,TEX,0.6301,1,0,0,7.74,6.0,1.74,0.4545,0,0,1
2024-07-14,CIN,MIA,0.6301,1,0,0,7.84,5.0,2.84,0.5183,1,0,0
2024-07-14,TB,CLE,0.4675,0,1,0,7.01,2.0,5.01,0.3131,0,1,0
2024-07-14,NYM,COL,0.6604,1,0,0,8.95,13.0,-4.05,0.4545,0,0,1
2024-07-14,LAA,SEA,0.4675,0,1,0,9.47,5.0,4.47,0.2188,0,0,1
2024-07-14,BAL,NYY,0.4675,0,1,0,10.75,11.0,-0.25,0.3571,0,0,1
2024-07-14,BOS,KC,0.5263,1,1,1,9.76,9.0,0.76,0.3824,0,0,1
2024-07-14,STL,CHC,0.4675,0,0,1,9.38,11.0,-1.62,0.3131,0,0,1
2024-07-14,AZ,TOR,0.6132,1,0,0,7.77,15.0,-7.23,0.4545,0,0,1
2024-07-14,SD,ATL,0.4675,0,0,1,8.19,9.0,-0.81,0.3571,0,0,1
2024-07-14,PHI,OAK,0.6604,1,0,0,7.97,21.0,-13.03,0.5183,1,0,0
2024-07-14,SF,MIN,0.6132,1,1,1,8.56,5.0,3.56,0.5183,1,0,0
2024-07-19,TEX,BAL,0.25,0,0,1,10.16,10.0,0.16,0.2188,0,0,1
2024-07-19,MIA,NYM,0.3251,0,1,0,10.3,10.0,0.3,0.2188,0,1,0
2024-07-19,COL,SF,0.4675,0,1,0,11.77,10.0,1.77,0.3165,0,1,0
2024-07-19,KC,CWS,0.6132,1,1,1,7.99,8.0,-0.01,0.5183,1,1,1
2024-07-19,OAK,LAA,0.5263,1,1,1,11.34,16.0,-4.66,0.4545,0,1,0
2024-07-19,LAD,BOS,0.6301,1,1,1,9.93,5.0,4.93,0.5183,1,1,1
2024-07-19,SEA,HOU,0.4675,0,0,1,7.53,3.0,4.53,0.3131,0,0,1
2024-07-19,CLE,SD,0.6132,1,1,1,8.27,7.0,1.27,0.4545,0,1,0
2024-07-19,TOR,DET,0.4675,0,0,1,7.46,9.0,-1.54,0.3034,0,0,1
2024-07-19,NYY,TB,0.6301,1,1,1,9.72,7.0,2.72,0.4545,0,1,0
2024-07-19,WSH,CIN,0.4,0,1,0,9.63,13.0,-3.37,0.3131,0,1,0
2024-07-19,PIT,PHI,0.2727,0,1,0,8.61,15.0,-6.39,0.2188,0,0,1
2024-07-19,CHC,AZ,0.6132,1,0,0,9.17,7.0,2.17,0.3824,0,0,1
2024-07-20,SEA,HOU,0.4675,0,0,1,6.7,6.0,0.7,0.3034,0,0,1
2024-07-20,COL,SF,0.4921,0,1,0,10.83,7.0,3.83,0.3131,0,0,1
2024-07-20,LAD,BOS,0.6132,1,1,1,10.37,13.0,-2.63,0.3571,0,0,1
2024-07-20,CHC,AZ,0.6132,1,0,0,9.28,3.0,6.28,0.4545,0,0,1
2024-07-20,MIN,MIL,0.4675,0,0,1,8.9,12.0,-3.1,0.3165,0,0,1
2024-07-20,KC,CWS,0.6132,1,1,1,7.93,7.0,0.93,0.5183,1,1,1
2024-07-20,CLE,SD,0.4286,0,0,1,8.49,7.0,1.49,0.3034,0,0,1
2024-07-20,TEX,BAL,0.4675,0,0,1,8.6,12.0,-3.4,0.3034,0,0,1
2024-07-20,WSH,CIN,0.6132,1,1,1,9.33,9.0,0.33,0.3165,0,0,1
2024-07-20,PIT,PHI,0.4675,0,1,0,7.41,5.0,2.41,0.3034,0,1,0
2024-07-20,MIA,NYM,0.2779,0,0,1,9.82,1.0,8.82,0.2188,0,0,1
2024-07-20,TOR,DET,0.5263,1,0,0,7.82,10.0,-2.18,0.3165,0,0,1
2024-07-20,ATL,STL,0.4675,0,0,1,9.92,14.0,-4.08,0.3131,0,0,1
2024-07-20,ATL,STL,0.6132,1,1,1,9.33,5.0,4.33,0.4545,0,0,1
2024-07-20,NYY,TB,0.6604,1,0,0,8.94,10.0,-1.06,0.5183,1,0,0
2024-07-20,ATL,STL,0.6301,1,0,0,8.21,,,0.4545,0,0,1
2024-07-20,OAK,LAA,0.6132,1,1,1,8.46,10.0,-1.54,0.5183,1,1,1
2024-07-21,CLE,SD,0.4675,0,0,1,6.88,3.0,3.88,0.3165,0,0,1
2024-07-21,SEA,HOU,0.4921,0,1,0,6.78,10.0,-3.22,0.3165,0,1,0
2024-07-21,OAK,LAA,0.6132,1,0,0,6.96,13.0,-6.04,0.5183,1,0,0
2024-07-21,COL,SF,0.6132,1,0,0,12.8,5.0,7.8,0.4545,0,0,1
2024-07-21,TEX,BAL,0.6132,1,1,1,9.14,5.0,4.14,0.4545,0,0,1
2024-07-21,CHC,AZ,0.6604,1,1,1,7.78,3.0,4.78,0.5183,1,0,0
2024-07-21,KC,CWS,0.7941,1,1,1,8.02,5.0,3.02,0.7778,1,1,1
2024-07-21,MIA,NYM,0.4675,0,1,0,11.66,6.0,5.66,0.3131,0,1,0
2024-07-21,TOR,DET,0.4675,0,1,0,7.62,9.0,-1.38,0.3571,0,0,1
2024-07-21,LAD,BOS,0.6301,1,1,1,9.7,15.0,-5.3,0.5183,1,1,1
2024-07-21,ATL,STL,0.666,1,0,0,7.28,8.0,-0.72,0.6,1,0,0
2024-07-21,PIT,PHI,0.6604,1,0,0,9.12,6.0,3.12,0.3571,0,0,1
2024-07-21,WSH,CIN,0.5263,1,1,1,9.1,7.0,2.1,0.3034,0,1,0
2024-07-21,MIN,MIL,0.6301,1,0,0,7.97,15.0,-7.03,0.4545,0,0,1
2024-07-21,NYY,TB,0.6301,1,0,0,9.52,10.0,-0.48,0.4545,0,0,1
2024-07-22,CHC,MIL,0.4675,0,1,0,7.87,4.0,3.87,0.4545,0,1,0
2024-07-22,TEX,CWS,0.4675,0,1,0,8.75,7.0,1.75,0.3131,0,0,1
2024-07-22,MIN,PHI,0.6132,1,1,1,7.83,9.0,-1.17,0.3165,0,1,0
2024-07-22,ATL,CIN,0.6132,1,0,0,6.95,5.0,1.95,0.3165,0,0,1
2024-07-22,MIA,NYM,0.25,0,0,1,9.62,10.0,-0.38,0.1667,0,0,1
2024-07-22,PIT,STL,0.5263,1,1,1,9.03,3.0,6.03,0.3131,0,0,1
2024-07-22,LAD,SF,0.6604,1,1,1,7.19,5.0,2.19,0.5183,1,0,0
2024-07-22,NYY,TB,0.6604,1,1,1,8.34,10.0,-1.66,0.5183,1,1,1
2024-07-22,SEA,LAA,0.6604,1,0,0,6.32,4.0,2.32,0.5183,1,0,0
2024-07-22,OAK,HOU,0.4675,0,1,0,8.79,4.0,4.79,0.2188,0,1,0
2024-07-22,KC,AZ,0.6132,1,1,1,8.59,14.0,-5.41,0.3131,0,1,0
2024-07-22,CLE,DET,0.2727,0,0,1,7.06,10.0,-2.94,0.2188,0,0,1
2024-07-22,COL,BOS,0.4921,0,1,0,11.29,17.0,-5.71,0.3165,0,0,1
2024-07-23,CHC,MIL,0.6301,1,0,0,8.09,1.0,7.09,0.4545,0,0,1
2024-07-23,KC,AZ,0.6301,1,0,0,9.6,8.0,1.6,0.4545,0,0,1
2024-07-23,MIN,PHI,0.4675,0,0,1,6.84,3.0,3.84,0.2188,0,0,1
2024-07-23,COL,BOS,0.4921,0,0,1,11.53,6.0,5.53,0.2414,0,0,1
2024-07-23,OAK,HOU,0.4675,0,1,0,11.4,10.0,1.4,0.3131,0,1,0
2024-07-23,SEA,LAA,0.5263,1,0,0,6.5,6.0,0.5,0.5183,1,0,0
2024-07-23,LAD,SF,0.6604,1,1,1,9.31,7.0,2.31,0.5183,1,1,1
2024-07-23,TEX,CWS,0.4675,0,1,0,9.29,5.0,4.29,0.3824,0,0,1
2024-07-23,TOR,TB,0.6132,1,0,0,8.08,6.0,2.08,0.4545,0,0,1
2024-07-23,WSH,SD,0.6132,1,0,0,9.12,4.0,5.12,0.3571,0,0,1
2024-07-23,MIA,BAL,0.4675,0,1,0,9.83,9.0,0.83,0.2188,0,1,0
2024-07-23,PIT,STL,0.6263,1,0,0,7.44,3.0,4.44,0.4545,0,0,1
2024-07-23,CLE,DET,0.25,0,1,0,7.67,9.0,-1.33,0.3034,0,0,1
2024-07-23,NYY,NYM,0.6132,1,0,0,9.13,5.0,4.13,0.5183,1,0,0
2024-07-24,MIA,BAL,0.4675,0,1,0,10.58,9.0,1.58,0.3131,0,1,0
2024-07-24,KC,AZ,0.6132,1,0,0,8.56,14.0,-5.44,0.4545,0,0,1
2024-07-24,TEX,CWS,0.6132,1,1,1,9.15,12.0,-2.85,0.4545,0,1,0
2024-07-24,TOR,TB,0.4675,0,1,0,9.27,9.0,0.27,0.3165,0,1,0
2024-07-24,NYY,NYM,0.6132,1,0,0,9.14,15.0,-5.86,0.4545,0,0,1
2024-07-24,WSH,SD,0.6132,1,0,0,9.47,15.0,-5.53,0.3571,0,0,1
2024-07-24,CLE,DET,0.4675,0,1,0,6.89,3.0,3.89,0.3131,0,0,1
2024-07-24,SEA,LAA,0.6301,1,0,0,7.31,3.0,4.31,0.5183,1,0,0
2024-07-24,OAK,HOU,0.4675,0,0,1,8.36,9.0,-0.64,0.2414,0,0,1
2024-07-24,COL,BOS,0.4921,0,1,0,10.83,27.0,-16.17,0.3571,0,1,0
2024-07-24,MIN,PHI,0.4675,0,1,0,9.56,9.0,0.56,0.2188,0,0,1
2024-07-24,LAD,SF,0.6604,1,0,0,8.67,11.0,-2.33,0.5183,1,0,0
2024-07-24,PIT,STL,0.4921,0,1,0,9.2,5.0,4.2,0.3131,0,1,0
2024-07-24,ATL,CIN,0.6132,1,0,0,9.75,13.0,-3.25,0.4545,0,0,1
2024-07-24,CHC,MIL,0.6132,1,0,0,8.24,5.0,3.24,0.5183,1,0,0
2024-07-25,MIA,BAL,0.2727,0,0,1,9.82,13.0,-3.18,0.2188,0,0,1
2024-07-25,CLE,DET,0.2727,0,0,1,8.27,3.0,5.27,0.2414,0,0,1
2024-07-25,TOR,TB,0.5263,1,0,0,8.48,13.0,-4.52,0.3165,0,0,1
2024-07-25,LAD,SF,0.6132,1,1,1,9.44,10.0,-0.56,0.3571,0,1,0
2024-07-25,NYM,ATL,0.4675,0,1,0,7.43,5.0,2.43,0.3165,0,0,1
2024-07-25,LAA,OAK,0.5263,1,0,0,10.54,11.0,-0.46,0.3571,0,0,1
2024-07-25,WSH,SD,0.4921,0,0,1,9.51,3.0,6.51,0.3131,0,0,1
2024-07-25,TEX,CWS,0.6132,1,1,1,9.32,3.0,6.32,0.4545,0,0,1
2024-07-26,NYM,ATL,0.4675,0,1,0,9.15,12.0,-2.85,0.3131,0,1,0
2024-07-26,MIL,MIA,0.7941,1,0,0,7.15,8.0,-0.85,0.5183,1,0,0
2024-07-26,HOU,LAD,0.4675,0,1,0,7.86,5.0,2.86,0.3165,0,1,0
2024-07-26,STL,WSH,0.4675,0,0,1,7.65,18.0,-10.35,0.3571,0,0,1
2024-07-26,LAA,OAK,0.4921,0,0,1,9.36,9.0,0.36,0.4545,0,0,1
2024-07-26,AZ,PIT,0.4675,0,1,0,7.75,7.0,0.75,0.3165,0,0,1
2024-07-26,SF,COL,0.7941,1,1,1,8.86,15.0,-6.14,0.5183,1,1,1
2024-07-26,KC,CHC,0.6604,1,1,1,9.45,6.0,3.45,0.7778,1,1,1
2024-07-26,BOS,NYY,0.4921,0,1,0,10.31,16.0,-5.69,0.3571,0,1,0
2024-07-26,CWS,SEA,0.6132,1,0,0,8.28,10.0,-1.72,0.3131,0,0,1
2024-07-26,TOR,TEX,0.6132,1,1,1,8.93,11.0,-2.07,0.3824,0,0,1
2024-07-26,DET,MIN,0.4675,0,0,1,8.78,12.0,-3.22,0.3165,0,0,1
2024-07-26,TB,CIN,0.6132,1,0,0,7.92,5.0,2.92,0.5183,1,0,0
2024-07-26,PHI,CLE,0.5263,1,0,0,8.11,4.0,4.11,0.3165,0,0,1
2024-07-26,BAL,SD,0.7941,1,0,0,10.8,10.0,0.8,0.5183,1,0,0
2024-07-27,KC,CHC,0.6132,1,0,0,7.41,13.0,-5.59,0.3165,0,0,1
2024-07-27,SF,COL,0.7941,1,1,1,9.75,5.0,4.75,0.5183,1,1,1
2024-07-27,SF,COL,0.7941,1,1,1,7.57,5.0,2.57,0.4545,0,1,0
2024-07-27,DET,MIN,0.6132,1,1,1,6.66,9.0,-2.34,0.4545,0,1,0
2024-07-27,PHI,CLE,0.4675,0,1,0,12.58,8.0,4.58,0.2414,0,1,0
2024-07-27,NYM,ATL,0.4675,0,0,1,9.13,4.0,5.13,0.3131,0,0,1
2024-07-27,TB,CIN,0.6132,1,1,1,6.52,4.0,2.52,0.3571,0,1,0
2024-07-27,BAL,SD,0.6132,1,0,0,8.47,13.0,-4.53,0.3165,0,0,1
2024-07-27,TOR,TEX,0.5263,1,1,1,8.11,10.0,-1.89,0.3165,0,1,0
2024-07-27,LAA,OAK,0.6132,1,0,0,9.02,4.0,5.02,0.3571,0,0,1
2024-07-27,AZ,PIT,0.6301,1,1,1,8.32,14.0,-5.68,0.3165,0,1,0
2024-07-27,BOS,NYY,0.6301,1,0,0,10.41,19.0,-8.59,0.5183,1,0,0
2024-07-27,CWS,SEA,0.6132,1,0,0,8.16,9.0,-0.84,0.5183,1,0,0
2024-07-27,HOU,LAD,0.6132,1,1,1,8.8,13.0,-4.2,0.5183,1,0,0
2024-07-27,STL,WSH,0.4675,0,0,1,8.45,17.0,-8.55,0.3571,0,0,1
2024-07-27,MIL,MIA,0.6604,1,0,0,8.31,10.0,-1.69,0.5183,1,0,0
2024-07-28,CWS,SEA,0.6132,1,0,0,7.17,9.0,-1.83,0.3165,0,0,1
2024-07-28,KC,CHC,0.6132,1,0,0,8.05,10.0,-1.95,0.5183,1,0,0
2024-07-28,HOU,LAD,0.4,0,0,1,7.95,8.0,-0.05,0.2188,0,0,1
2024-07-28,MIL,MIA,0.7941,1,1,1,7.64,8.0,-0.36,0.7778,1,1,1
2024-07-28,STL,WSH,0.6171,1,1,1,9.56,7.0,2.56,0.5183,1,0,0
2024-07-28,SF,COL,0.7941,1,1,1,8.5,9.0,-0.5,0.5183,1,0,0
2024-07-28,LAA,OAK,0.6132,1,1,1,8.1,14.0,-5.9,0.3571,0,1,0
2024-07-28,AZ,PIT,0.5263,1,0,0,8.09,11.0,-2.91,0.3571,0,0,1
2024-07-28,BOS,NYY,0.6132,1,0,0,10.4,10.0,0.4,0.4545,0,0,1
2024-07-28,NYM,ATL,0.4675,0,0,1,7.6,11.0,-3.4,0.3034,0,0,1
2024-07-28,DET,MIN,0.4675,0,0,1,8.24,5.0,3.24,0.3165,0,0,1
2024-07-28,TOR,TEX,0.5263,1,1,1,8.8,10.0,-1.2,0.4545,0,1,0
2024-07-28,PHI,CLE,0.5263,1,0,0,8.92,7.0,1.92,0.3131,0,0,1
2024-07-28,BAL,SD,0.6604,1,1,1,9.71,14.0,-4.29,0.5183,1,1,1
2024-07-28,TB,CIN,0.4675,0,1,0,8.66,3.0,5.66,0.3034,0,0,1
2024-07-29,AZ,WSH,0.4675,0,1,0,10.76,17.0,-6.24,0.3165,0,0,1
2024-07-29,MIL,ATL,0.6132,1,1,1,8.81,11.0,-2.19,0.4545,0,1,0
2024-07-29,CWS,KC,0.5263,1,0,0,9.97,13.0,-3.03,0.3571,0,0,1
2024-07-29,HOU,PIT,0.4675,0,0,1,5.52,8.0,-2.48,0.3571,0,0,1
2024-07-29,STL,TEX,0.6132,1,0,0,7.43,9.0,-1.57,0.4545,0,0,1
2024-07-29,NYM,MIN,0.6301,1,1,1,8.34,17.0,-8.66,0.4606,0,1,0
2024-07-29,BOS,SEA,0.6132,1,1,1,9.68,21.0,-11.32,0.3165,0,1,0
2024-07-29,CIN,CHC,0.4675,0,1,0,9.57,8.0,1.57,0.3131,0,1,0
2024-07-29,PHI,NYY,0.4921,0,0,1,8.11,18.0,-9.89,0.3131,0,0,1
2024-07-29,DET,CLE,0.4675,0,0,1,7.21,12.0,-4.79,0.3034,0,0,1
2024-07-29,BAL,TOR,0.6132,1,0,0,9.79,12.0,-2.21,0.4545,0,0,1
2024-07-29,BAL,TOR,0.6604,1,1,1,9.67,16.0,-6.33,0.5183,1,1,1
2024-07-29,BAL,TOR,0.6604,1,0,0,9.25,,,0.5183,1,0,0
2024-07-30,HOU,PIT,0.6301,1,0,0,7.56,8.0,-0.44,0.4545,0,0,1
2024-07-30,CWS,KC,0.5263,1,0,0,8.7,7.0,1.7,0.3131,0,0,1
2024-07-30,MIL,ATL,0.6132,1,0,0,10.58,6.0,4.58,0.4545,0,0,1
2024-07-30,AZ,WSH,0.6301,1,1,1,8.61,17.0,-8.39,0.5183,1,1,1
2024-07-30,SD,LAD,0.3333,0,1,0,9.15,11.0,-1.85,0.3131,0,0,1
2024-07-30,SF,OAK,0.4921,0,0,1,8.69,7.0,1.69,0.3131,0,0,1
2024-07-30,STL,TEX,0.6132,1,1,1,7.87,9.0,-1.13,0.5183,1,1,1
2024-07-30,NYM,MIN,0.6604,1,1,1,8.42,2.0,6.42,0.4545,0,1,0
2024-07-30,BOS,SEA,0.4675,0,0,1,9.85,16.0,-6.15,0.3824,0,0,1
2024-07-30,CIN,CHC,0.5263,1,1,1,8.69,9.0,-0.31,0.3034,0,1,0
2024-07-30,LAA,COL,0.6132,1,1,1,9.36,17.0,-7.64,0.3571,0,1,0
2024-07-30,PHI,NYY,0.6132,1,0,0,11.05,13.0,-1.95,0.3165,0,0,1
2024-07-30,BAL,TOR,0.6604,1,1,1,8.06,8.0,0.06,0.6,1,1,1
2024-07-30,DET,CLE,0.6301,1,0,0,7.58,5.0,2.58,0.4545,0,0,1
2024-07-30,TB,MIA,0.5263,1,1,1,7.02,12.0,-4.98,0.4545,0,1,0
2024-07-31,SF,OAK,0.7941,1,1,1,8.44,1.0,7.44,0.5183,1,0,0
2024-07-31,LAA,COL,0.4675,0,0,1,10.82,3.0,7.82,0.4545,0,0,1
2024-07-31,SD,LAD,0.6132,1,1,1,8.47,9.0,-0.53,0.3165,0,1,0
2024-07-31,HOU,PIT,0.6301,1,1,1,8.22,9.0,-0.78,0.5183,1,0,0
2024-07-31,BOS,SEA,0.5263,1,1,1,10.54,5.0,5.54,0.3824,0,0,1
2024-07-31,AZ,WSH,0.4675,0,1,0,7.52,9.0,-1.48,0.4545,0,0,1
2024-07-31,STL,TEX,0.4675,0,1,0,9.17,11.0,-1.83,0.5183,1,1,1
2024-07-31,MIL,ATL,0.5263,1,0,0,6.34,8.0,-1.66,0.3131,0,0,1
2024-07-31,CWS,KC,0.3333,0,0,1,7.73,13.0,-5.27,0.2188,0,0,1
2024-07-31,CIN,CHC,0.6301,1,0,0,10.11,17.0,-6.89,0.4545,0,0,1
2024-07-31,PHI,NYY,0.5263,1,0,0,8.22,11.0,-2.78,0.3165,0,0,1
2024-07-31,BAL,TOR,0.6604,1,1,1,8.63,14.0,-5.37,0.5183,1,1,1
2024-07-31,TB,MIA,0.7941,1,0,0,7.22,8.0,-0.78,0.5183,1,0,0
2024-07-31,NYM,MIN,0.6301,1,0,0,8.54,11.0,-2.46,0.4545,0,0,1
2024-08-01,LAA,COL,0.5829,1,0,0,7.87,9.0,-1.13,0.2927,0,0,1
2024-08-01,CHC,STL,0.7255,1,1,1,6.77,9.0,-2.23,0.361,0,0,1
2024-08-01,DET,KC,0.407,0,0,1,8.06,8.0,0.06,0.2222,0,0,1
2024-08-01,CLE,BAL,0.5426,1,1,1,9.54,13.0,-3.46,0.361,0,1,0
2024-08-01,ATL,MIA,0.7255,1,1,1,9.04,6.0,3.04,0.5391,1,1,1
2024-08-02,PIT,AZ,0.541,1,0,0,8.3,17.0,-8.7,0.361,0,0,1
2024-08-02,TEX,BOS,0.4915,0,0,1,8.46,17.0,-8.54,0.2105,0,0,1
2024-08-02,ATL,MIA,0.7255,1,1,1,6.59,8.0,-1.41,0.5391,1,1,1
2024-08-02,CIN,SF,0.541,1,0,0,8.17,3.0,5.17,0.2857,0,0,1
2024-08-02,CLE,BAL,0.4875,0,1,0,10.78,12.0,-1.22,0.28,0,1,0
2024-08-02,NYY,TOR,0.5829,1,0,0,9.17,13.0,-3.83,0.5391,1,0,0
2024-08-02,WSH,MIL,0.541,1,0,0,9.46,11.0,-1.54,0.361,0,0,1
2024-08-02,MIN,CWS,0.5893,1,1,1,7.9,12.0,-4.1,0.5391,1,1,1
2024-08-02,CHC,STL,0.5829,1,1,1,7.69,9.0,-1.31,0.361,0,1,0
2024-08-02,LAA,NYM,0.541,1,0,0,8.66,6.0,2.66,0.28,0,0,1
2024-08-02,OAK,LAD,0.3621,0,1,0,9.23,11.0,-1.77,0.2105,0,0,1
2024-08-02,SD,COL,0.541,1,0,0,8.9,7.0,1.9,0.361,0,0,1
2024-08-02,HOU,TB,0.541,1,1,1,8.46,5.0,3.46,0.361,0,0,1
2024-08-02,SEA,PHI,0.7255,1,1,1,7.57,12.0,-4.43,0.4082,0,1,0
2024-08-02,DET,KC,0.5829,1,0,0,6.81,11.0,-4.19,0.361,0,0,1
2024-08-03,CIN,SF,0.5829,1,1,1,8.44,10.0,-1.56,0.361,0,1,0
2024-08-03,CLE,BAL,0.407,0,0,1,7.84,11.0,-3.16,0.2222,0,0,1
2024-08-03,ATL,MIA,0.7255,1,0,0,5.89,7.0,-1.11,0.5391,1,0,0
2024-08-03,HOU,TB,0.5829,1,0,0,7.68,7.0,0.68,0.4082,0,0,1
2024-08-03,SD,COL,0.5893,1,1,1,9.13,5.0,4.13,0.5391,1,0,0
2024-08-03,OAK,LAD,0.3621,0,0,1,8.92,10.0,-1.08,0.2105,0,0,1
2024-08-03,LAA,NYM,0.3621,0,1,0,8.06,9.0,-0.94,0.2222,0,0,1
2024-08-03,SEA,PHI,0.407,0,1,0,5.58,11.0,-5.42,0.361,0,0,1
2024-08-03,TEX,BOS,0.5426,1,1,1,7.58,11.0,-3.42,0.2857,0,1,0
2024-08-03,PIT,AZ,0.5829,1,1,1,8.57,6.0,2.57,0.361,0,1,0
2024-08-03,MIN,CWS,0.7255,1,1,1,7.91,8.0,-0.09,0.5391,1,1,1
2024-08-03,WSH,MIL,0.4915,0,1,0,10.5,10.0,0.5,0.361,0,1,0
2024-08-03,CHC,STL,0.5893,1,0,0,7.48,9.0,-1.52,0.4483,0,0,1
2024-08-03,NYY,TOR,0.5893,1,1,1,8.65,11.0,-2.35,0.4483,0,1,0
2024-08-03,DET,KC,0.5829,1,1,1,7.44,11.0,-3.56,0.2927,0,0,1
2024-08-04,SEA,PHI,0.407,0,0,1,6.12,6.0,0.12,0.361,0,0,1
2024-08-04,SD,COL,0.5829,1,1,1,8.81,12.0,-3.19,0.4483,0,1,0
2024-08-04,OAK,LAD,0.3333,0,0,1,6.58,5.0,1.58,0.2105,0,0,1
2024-08-04,LAA,NYM,0.407,0,1,0,9.86,5.0,4.86,0.28,0,0,1
2024-08-04,TEX,BOS,0.5829,1,0,0,7.25,9.0,-1.75,0.2927,0,0,1
2024-08-04,MIN,CWS,0.5829,1,1,1,10.93,20.0,-9.07,0.5391,1,1,1
2024-08-04,HOU,TB,0.541,1,0,0,8.27,1.0,7.27,0.361,0,0,1
2024-08-04,DET,KC,0.4897,0,0,1,7.83,5.0,2.83,0.2222,0,0,1
2024-08-04,CLE,BAL,0.407,0,0,1,9.58,14.0,-4.42,0.2105,0,0,1
2024-08-04,WSH,MIL,0.4915,0,1,0,9.65,7.0,2.65,0.361,0,0,1
2024-08-04,ATL,MIA,0.5893,1,0,0,6.6,7.0,-0.4,0.5391,1,0,0
2024-08-04,CHC,STL,0.7255,1,1,1,7.34,8.0,-0.66,0.5391,1,1,1
2024-08-04,PIT,AZ,0.5829,1,0,0,8.1,11.0,-2.9,0.4483,0,0,1
2024-08-04,CIN,SF,0.5829,1,0,0,10.85,10.0,0.85,0.361,0,0,1
